332.5,0,0,0,39070,0,0,0,0,0,365911,297571,336324,0,0,0,0,0,0,3022,88,0,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,28945,15607
333.5,0,0,0,27908,0,0,0,0,0,360808,295953,340696,0,0,0,0,0,0,2357,39,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,28550,15566
334.5,0,0,0,19405,0,0,0,0,0,356160,294256,345318,0,0,0,0,0,0,1816,16,0,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,28250,15541
335.5,0,0,0,13136,0,0,0,0,0,351960,292495,350226,0,0,0,0,0,0,1381,7,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,28034,15532
336.5,0,0,0,8660,0,0,0,0,0,348199,290685,355458,0,0,0,0,0,0,1038,2,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,27891,15537
337.5,0,0,0,5560,0,0,0,0,0,344868,288840,361048,0,0,0,0,0,0,770,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,27808,15556
338.5,0,0,0,3479,0,0,0,0,0,341956,286974,367031,0,0,0,0,0,0,564,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27778,15590
339.5,0,0,0,2121,0,0,0,0,0,339451,285100,373441,0,0,0,0,0,0,408,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27793,15639
340.5,0,0,0,1261,0,0,0,0,0,337341,283233,380310,0,0,0,0,0,0,292,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27846,15704
341.5,0,0,0,730,0,0,0,0,0,335613,281383,387668,0,0,0,0,1,0,206,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27933,15786
342.5,0,0,0,413,0,0,0,0,0,334251,279564,395542,0,0,0,0,2,0,144,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28053,15887
343.5,0,0,0,228,0,0,0,0,0,333243,277786,403956,0,0,0,0,5,0,99,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28203,16005
344.5,0,0,0,123,0,0,0,0,0,332572,276059,412931,0,0,0,0,9,0,67,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28382,16142
345.5,0,0,0,64,0,0,0,0,0,332223,274394,422483,0,0,0,0,19,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28590,16299
346.5,0,0,0,33,0,0,0,0,0,332178,272799,432622,0,0,0,0,37,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28825,16475
347.5,0,0,0,17,0,0,0,0,0,332420,271283,443351,0,0,0,0,70,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29088,16671
348.5,0,0,0,8,0,0,0,0,0,332930,269852,454666,0,0,0,0,130,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29378,16887
349.5,0,0,0,4,0,0,0,0,0,333689,268514,466553,0,0,0,0,238,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29695,17122
350.5,0,0,0,2,0,0,0,0,0,334676,267275,478989,0,0,0,0,424,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30038,17375
351.5,0,0,0,0,0,0,0,0,0,335870,266139,491937,0,0,0,0,737,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30408,17646
352.5,0,0,0,0,0,0,0,0,0,337249,265110,505347,0,0,0,0,1250,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30804,17934
353.5,0,0,0,0,0,0,0,0,0,338789,264193,519153,0,0,0,0,2066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31228,18236
354.5,0,0,0,0,0,0,0,0,0,340466,263390,533272,0,0,0,0,3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31679,18550
355.5,0,0,0,0,0,0,0,0,0,342254,262703,547602,0,0,0,0,5224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32161,18873
356.5,0,0,0,0,0,0,0,0,0,344126,262134,562018,0,0,0,0,7983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32674,19203
357.5,0,0,0,0,0,0,0,0,0,346055,261683,576376,0,0,0,0,11870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33222,19535
358.5,0,0,0,0,0,0,0,0,0,348011,261350,590507,0,0,0,0,17170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33807,19866
359.5,0,0,0,0,0,0,0,0,0,349966,261135,604219,0,0,0,0,24149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34430,20191
360.5,0,0,0,0,0,0,0,0,0,351889,261036,617296,0,0,0,0,33011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35090,20505
361.5,0,0,0,0,0,0,0,0,0,353748,261052,629502,0,0,0,0,43839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35782,20805
362.5,0,0,0,0,0,0,0,0,0,355513,261179,640577,0,0,0,0,56541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36495,21085
363.5,0,0,0,0,0,0,0,0,0,357151,261414,650248,0,0,0,0,70792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37211,21342
364.5,0,0,0,0,0,0,0,0,0,358630,261754,658227,0,0,0,0,86015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37906,21567
365.5,0,0,0,0,0,0,0,0,0,359919,262192,664219,0,0,0,0,101385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38548,21754
366.5,0,0,0,0,0,0,0,0,0,360984,262724,667931,0,0,0,0,115888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39098,21892
367.5,0,0,0,0,0,0,0,0,0,361797,263344,669081,0,0,0,0,128418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39518,21970
368.5,0,0,0,0,0,0,0,0,0,362326,264045,667402,0,0,0,0,137913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39769,21976
369.5,0,0,0,0,0,0,0,0,0,362543,264819,662662,0,0,0,0,143496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39820,21898
370.5,0,0,0,0,0,0,0,0,0,362421,265657,654666,0,0,0,0,144615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39649,21728
371.5,0,0,0,0,0,0,0,0,0,361933,266552,643275,0,0,0,0,141125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39247,21461
372.5,0,0,0,0,0,0,0,0,0,361058,267493,628414,0,0,0,0,133322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38619,21099
373.5,0,0,0,0,0,0,0,0,0,359774,268471,610080,0,0,0,0,121900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37784,20648
374.5,0,0,0,0,0,0,0,0,0,358062,269473,588351,0,0,0,0,107847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36770,20117
375.5,0,0,0,0,0,0,0,0,0,355909,270488,563394,0,0,0,0,92306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35614,19520
376.5,0,0,0,0,0,0,0,0,0,353301,271505,535461,0,0,0,0,76415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34352,18869
377.5,0,0,0,0,0,0,0,0,0,350232,272509,504890,0,0,0,0,61175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33022,18177
378.5,0,0,0,0,0,0,0,0,0,346695,273487,472097,0,0,0,0,47353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31656,17458
379.5,0,0,0,0,0,0,0,0,0,342689,274426,437567,0,0,0,0,35435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30281,16725
380.5,0,0,0,0,0,0,0,0,0,338218,275310,401834,0,0,0,0,25631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28916,15991
381.5,0,0,0,0,0,0,0,0,0,333287,276124,365470,0,0,0,0,17919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27578,15271
382.5,0,0,0,0,0,0,0,0,0,327907,276853,329059,0,0,0,0,12106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26276,14577
383.5,0,0,0,0,0,0,0,0,0,322090,277481,293173,0,0,0,0,7903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25018,13922
384.5,0,0,0,0,0,0,0,0,0,315855,277992,258356,0,0,0,0,4986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23811,13316
385.5,0,0,0,0,0,0,0,0,0,309221,278370,225101,0,0,0,0,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22659,12765
386.5,0,0,0,0,0,0,0,0,0,302213,278598,193827,0,0,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21567,12273
387.5,0,0,0,0,0,0,0,0,0,294856,278662,164875,0,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20539,11839
388.5,0,0,0,0,0,0,0,0,0,287179,278543,138490,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19577,11459
389.5,0,0,0,0,0,0,0,0,0,279214,278228,114825,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18682,11127
390.5,0,0,0,0,0,0,0,0,0,270992,277702,93936,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17855,10834
391.5,0,0,0,0,0,0,0,0,0,262549,276949,75795,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17094,10573
392.5,0,0,0,0,0,0,0,0,0,253919,275956,60297,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16395,10335
393.5,0,0,0,0,0,0,0,0,0,245139,274711,47276,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15754,10113
394.5,0,0,0,0,0,0,0,0,0,236244,273201,36519,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15166,9900
395.5,0,0,0,0,0,0,0,0,0,227270,271418,27782,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,14625,9693
396.5,0,0,0,0,0,0,0,0,0,218253,269351,20809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,14123,9488
397.5,0,0,0,0,0,0,0,0,0,209227,266993,15339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,13656,9283
398.5,0,0,0,0,0,0,0,0,0,200226,264338,11125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,13217,9076
399.5,0,0,0,0,0,0,0,0,0,191281,261383,7937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,12802,8867
400.5,0,0,0,0,0,0,0,0,0,182424,258124,5567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,12407,8655
401.5,0,0,0,0,0,0,0,0,0,173683,254562,3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,12031,8441
402.5,0,0,0,0,0,0,0,0,0,165084,250699,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902,0,0,0,0,0,0,11675,8223
403.5,0,0,0,0,0,0,0,0,0,156651,246537,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3330,0,0,0,0,0,0,11340,8003
404.5,0,0,0,0,0,0,0,0,0,148407,242083,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600,0,0,0,0,0,0,11034,7781
405.5,0,0,0,0,0,0,0,0,0,140370,237345,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9049,0,0,0,0,0,0,10764,7557
406.5,0,0,0,0,0,0,0,0,0,132558,232333,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14052,0,0,0,0,0,0,10539,7333
407.5,0,0,0,0,0,0,0,0,0,124986,227058,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20972,0,0,0,0,0,0,10369,7113
408.5,0,0,0,0,0,0,0,0,0,117665,221535,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30089,0,0,0,0,0,0,10263,6903
409.5,0,0,0,0,0,0,0,0,0,110607,215780,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41502,0,0,0,0,0,0,10222,6711
410.5,0,0,0,0,0,0,0,0,0,103818,209809,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55047,0,0,0,0,0,0,10243,6550
411.5,0,0,0,0,0,0,0,0,0,97305,203642,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70218,0,0,0,0,0,0,10311,6427
412.5,0,0,0,0,0,0,0,0,0,91071,197300,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86156,0,0,0,0,0,0,10404,6346
413.5,0,0,0,0,0,0,0,0,0,85118,190805,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101701,0,0,0,0,0,0,10490,6302
414.5,0,0,0,0,0,0,0,0,0,79446,184178,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115514,0,0,0,0,0,0,10532,6273
415.5,0,0,0,0,0,0,0,0,0,74053,177445,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126266,0,0,0,0,0,0,10494,6233
416.5,0,0,0,0,0,0,0,0,0,68937,170628,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132846,0,0,0,0,0,0,10345,6150
417.5,0,0,0,0,0,0,0,0,0,64093,163753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134554,0,0,0,0,0,0,10067,6001
418.5,0,0,0,0,0,0,0,0,0,59515,156845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131221,0,0,0,0,0,0,9655,5774
419.5,0,0,0,0,0,0,0,0,0,55197,149927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123236,0,0,0,0,0,0,9121,5471
420.5,0,0,0,0,0,0,0,0,0,51132,143026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111475,0,0,0,0,0,0,8490,5110
421.5,0,0,0,0,0,0,0,0,0,47312,136163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97139,0,0,0,0,0,0,7795,4716
422.5,0,0,0,0,0,0,0,0,0,43729,129363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81556,0,0,0,0,0,0,7074,4318
423.5,0,0,0,0,0,0,0,0,0,40373,122648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65984,0,0,0,0,0,0,6361,3941
424.5,0,0,0,0,0,0,0,0,0,37234,116039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51453,0,0,0,0,0,0,5687,3601
425.5,0,0,0,0,0,0,0,0,0,34305,109555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38677,0,0,0,0,0,0,5070,3303
426.5,0,0,0,0,0,0,0,0,0,31574,103214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28031,0,0,0,0,0,0,4523,3047
427.5,0,0,0,0,0,0,0,0,0,29031,97034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19589,0,0,0,0,0,0,4046,2825
428.5,0,0,0,0,0,0,0,0,0,26669,91030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13204,0,0,0,0,0,0,3636,2627
429.5,0,0,0,0,0,0,0,0,0,24475,85214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8585,0,0,0,0,0,0,3285,2447
430.5,0,0,0,0,0,0,0,0,0,22442,79599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5385,0,0,0,0,0,0,2984,2280
431.5,0,0,0,0,0,0,0,0,0,20560,74194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3259,0,0,0,0,0,0,2723,2122
432.5,0,0,0,0,0,0,0,0,0,18819,69008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,0,0,0,0,0,0,2493,1971
433.5,0,0,0,0,0,0,0,0,0,17212,64045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,0,0,0,0,0,2287,1828
434.5,0,0,0,0,0,0,0,0,0,15729,59312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,2101,1692
435.5,0,0,0,0,0,0,0,0,0,14363,54811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,1930,1563
436.5,0,0,0,0,0,0,0,0,0,13105,50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,1772,1440
437.5,0,0,0,0,0,0,0,0,0,11948,46507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,1626,1325
438.5,0,0,0,0,0,0,0,0,0,10886,42702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1490,1216
439.5,0,0,0,0,0,0,0,0,0,9911,39125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1363,1113
440.5,0,0,0,0,0,0,0,0,0,9017,35771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1244,1018
441.5,0,0,0,0,0,1,0,0,0,8198,32637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1134,928
442.5,0,0,0,0,0,1,0,0,0,7449,29714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1032,845
443.5,0,0,0,0,0,2,0,0,0,6764,26996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,768
444.5,0,0,0,0,0,2,0,0,0,6138,24477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,696
445.5,0,0,0,0,0,3,0,0,0,5567,22147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,630
446.5,0,0,0,0,0,3,0,0,0,5045,19997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,569
447.5,0,0,0,0,0,4,0,0,0,4570,18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,513
448.5,0,0,0,0,0,5,0,0,0,4137,16205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,461
449.5,0,0,0,0,0,6,0,0,0,3744,14545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,414
450.5,0,0,0,0,0,7,0,0,0,3385,13028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,371
451.5,0,0,0,0,0,9,0,0,0,3060,11647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,332
452.5,0,0,0,0,0,11,0,0,0,2764,10392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,297
453.5,0,0,0,0,0,13,0,0,0,2496,9255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,264
454.5,0,0,0,0,0,15,0,0,0,2252,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,235
455.5,0,0,0,0,0,18,0,0,0,2031,7299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,209
456.5,0,0,0,0,0,22,0,0,0,1831,6463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,185
457.5,0,0,0,0,0,26,0,0,0,1650,5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,164
458.5,0,0,0,0,0,31,0,0,0,1486,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,145
459.5,0,0,0,0,0,37,0,0,0,1338,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,128
460.5,0,0,0,0,0,43,0,0,0,1204,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,113
461.5,0,0,0,0,0,50,0,0,0,1083,3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,99
462.5,0,0,0,0,0,59,0,0,0,973,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,87
463.5,0,0,0,0,0,69,0,0,0,875,2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,76
464.5,0,0,0,0,0,80,0,0,0,786,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,67
465.5,0,0,0,0,0,93,0,0,0,705,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,58
466.5,0,0,0,0,0,107,0,0,0,633,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,51
467.5,0,0,0,0,0,123,0,0,0,568,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,44
468.5,0,0,0,0,0,141,0,0,0,509,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,39
469.5,0,0,0,0,0,162,0,0,0,456,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,34
470.5,0,0,0,0,0,185,0,0,0,409,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,30
471.5,0,0,0,0,0,210,0,0,0,366,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,26
472.5,0,0,0,0,0,238,0,0,0,328,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,23
473.5,0,0,0,0,0,269,0,0,0,293,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20
474.5,0,0,0,0,0,303,0,0,0,262,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18
475.5,0,0,0,0,0,340,0,0,0,234,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17
476.5,0,0,0,0,0,381,0,0,0,210,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16
477.5,0,0,0,0,0,426,0,0,0,187,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16
478.5,0,0,0,0,0,474,0,0,0,167,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16
479.5,0,0,0,0,0,526,0,0,0,149,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16
480.5,0,0,0,0,0,582,0,0,0,133,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17
481.5,0,0,0,0,0,641,0,0,0,119,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19
482.5,0,0,0,0,0,705,0,0,0,106,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20
483.5,0,0,0,0,0,773,0,0,0,94,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22
484.5,0,0,0,0,0,845,0,0,0,84,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24
485.5,0,0,0,0,0,921,0,0,0,75,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26
486.5,0,0,0,0,0,1001,0,0,0,67,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28
487.5,0,0,0,0,0,1085,0,0,0,59,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30
488.5,0,0,0,0,0,1172,0,0,0,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33
489.5,0,0,0,0,0,1262,0,0,0,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35
490.5,0,0,0,0,0,1355,0,0,0,42,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38
491.5,0,0,0,0,0,1451,0,0,0,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40
492.5,0,0,0,0,0,1549,0,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,43
493.5,0,0,0,0,0,1648,0,0,0,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,46
494.5,0,0,0,0,0,1749,0,0,0,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,49
495.5,0,0,0,0,0,1851,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,51
496.5,0,0,0,0,0,1953,0,0,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,54
497.5,0,0,0,0,0,2055,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,57
